timestamp,stableValue,goldValue
1571322378.0,11571984,10000000
1571322978.0,11590246,10000000
1571323578.0,11620615,10000000
1571324178.0,11590831,10000000
1571324778.0,11555335,10000000
1571325378.0,11519661,10000000
1571325978.0,11485099,10000000
1571326578.0,11388246,10000000
1571327178.0,11474388,10000000
1571327778.0,11505820,10000000
1571328378.0,11546298,10000000
1571328978.0,11534507,10000000
1571329578.0,11598586,10000000
1571330178.0,11613973,10000000
1571330778.0,11630641,10000000
1571331378.0,11604135,10000000
1571331978.0,11542812,10000000
1571332578.0,11548929,10000000
1571333178.0,11535217,10000000
1571333778.0,11590964,10000000
1571334378.0,11547542,10000000
1571334978.0,11554501,10000000
1571335578.0,11553710,10000000
1571336178.0,11541161,10000000
1571336778.0,11632748,10000000
1571337378.0,11587950,10000000
1571337978.0,11613510,10000000
1571338578.0,11645253,10000000
1571339178.0,11625115,10000000
1571339778.0,11617918,10000000
1571340378.0,11659711,10000000
1571340978.0,11669838,10000000
1571341578.0,11694596,10000000
1571342178.0,11727371,10000000
1571342778.0,11751935,10000000
1571343378.0,11749112,10000000
1571343978.0,11743721,10000000
1571344578.0,11749202,10000000
1571345178.0,11768903,10000000
1571345778.0,11761962,10000000
1571346378.0,11837251,10000000
1571346978.0,11881746,10000000
1571347578.0,11868294,10000000
1571348178.0,11810116,10000000
1571348778.0,11836743,10000000
1571349378.0,11811401,10000000
1571349978.0,11736549,10000000
1571350578.0,11728430,10000000
1571351178.0,11749565,10000000
1571351778.0,11762016,10000000
1571352378.0,11655229,10000000
1571352978.0,11697494,10000000
1571353578.0,11674874,10000000
1571354178.0,11654501,10000000
1571354778.0,11685400,10000000
1571355378.0,11659448,10000000
1571355978.0,11681327,10000000
1571356578.0,11667419,10000000
1571357178.0,11684878,10000000
1571357778.0,11643014,10000000
1571358378.0,11570716,10000000
1571358978.0,11498908,10000000
1571359578.0,11594050,10000000
1571360178.0,11588687,10000000
1571360778.0,11567621,10000000
1571361378.0,11520983,10000000
1571361978.0,11547294,10000000
1571362578.0,11495114,10000000
1571363178.0,11479287,10000000
1571363778.0,11453513,10000000
1571364378.0,11445927,10000000
1571364978.0,11341200,10000000
1571365578.0,11350852,10000000
1571366178.0,11351690,10000000
1571366778.0,11298773,10000000
1571367378.0,11295126,10000000
1571367978.0,11347620,10000000
1571368578.0,11341465,10000000
1571369178.0,11309083,10000000
1571369778.0,11319441,10000000
1571370378.0,11333283,10000000
1571370978.0,11287006,10000000
1571371578.0,11275591,10000000
1571372178.0,11223915,10000000
1571372778.0,11214959,10000000
1571373378.0,11212538,10000000
1571373978.0,11178236,10000000
1571374578.0,11184764,10000000
1571375178.0,11194672,10000000
1571375778.0,11116604,10000000
1571376378.0,11157630,10000000
1571376978.0,11227958,10000000
1571377578.0,11129659,10000000
1571378178.0,11174666,10000000
1571378778.0,11178604,10000000
1571379378.0,11123300,10000000
1571379978.0,11089912,10000000
1571380578.0,11061578,10000000
1571381178.0,11034397,10000000
1571381778.0,11108118,10000000
1571382378.0,11159711,10000000
1571382978.0,11270695,10000000
1571383578.0,11257021,10000000
1571384178.0,11263082,10000000
1571384778.0,11229428,10000000
1571385378.0,11193921,10000000
1571385978.0,11172265,10000000
1571386578.0,11199172,10000000
1571387178.0,11303698,10000000
1571387778.0,11303178,10000000
1571388378.0,11364554,10000000
1571388978.0,11360932,10000000
1571389578.0,11300368,10000000
1571390178.0,11280043,10000000
1571390778.0,11239301,10000000
1571391378.0,11246643,10000000
1571391978.0,11265040,10000000
1571392578.0,11220783,10000000
1571393178.0,11253707,10000000
1571393778.0,11293800,10000000
1571394378.0,11323274,10000000
1571394978.0,11356789,10000000
1571395578.0,11300804,10000000
1571396178.0,11304196,10000000
1571396778.0,11327345,10000000
1571397378.0,11379389,10000000
1571397978.0,11407910,10000000
1571398578.0,11496677,10000000
1571399178.0,11507885,10000000
1571399778.0,11504348,10000000
1571400378.0,11489815,10000000
1571400978.0,11436760,10000000
1571401578.0,11428635,10000000
1571402178.0,11569809,10000000
1571402778.0,11644769,10000000
1571403378.0,11689848,10000000
1571403978.0,11703512,10000000
1571404578.0,11719035,10000000
1571405178.0,11785851,10000000
1571405778.0,11785418,10000000
1571406378.0,11787605,10000000
1571406978.0,11830699,10000000
1571407578.0,11816887,10000000
1571408178.0,11893553,10000000
1571408778.0,11858299,10000000
1571409378.0,11908663,10000000
1571409978.0,11908122,10000000
1571410578.0,11931658,10000000
1571411178.0,11941835,10000000
1571411778.0,11944300,10000000
1571412378.0,11998831,10000000
1571412978.0,11956106,10000000
1571413578.0,11925553,10000000
1571414178.0,11775878,10000000
1571414778.0,11655698,10000000
1571415378.0,11653923,10000000
1571415978.0,11639138,10000000
1571416578.0,11642641,10000000
1571417178.0,11663493,10000000
1571417778.0,11640652,10000000
1571418378.0,11630030,10000000
1571418978.0,11699502,10000000
1571419578.0,11711755,10000000
1571420178.0,11662674,10000000
1571420778.0,11653152,10000000
1571421378.0,11625020,10000000
1571421978.0,11625319,10000000
1571422578.0,11573585,10000000
1571423178.0,11549390,10000000
1571423778.0,11516548,10000000
1571424378.0,11494947,10000000
1571424978.0,11541292,10000000
1571425578.0,11541656,10000000
1571426178.0,11607535,10000000
1571426778.0,11614973,10000000
1571427378.0,11524930,10000000
1571427978.0,11516758,10000000
1571428578.0,11511139,10000000
1571429178.0,11474572,10000000
1571429778.0,11420304,10000000
1571430378.0,11494368,10000000
1571430978.0,11482880,10000000
1571431578.0,11482624,10000000
1571432178.0,11532076,10000000
1571432778.0,11571440,10000000
1571433378.0,11588575,10000000
1571433978.0,11605299,10000000
1571434578.0,11650266,10000000
1571435178.0,11621493,10000000
1571435778.0,11609938,10000000
1571436378.0,11604533,10000000
1571436978.0,11554387,10000000
1571437578.0,11490950,10000000
1571438178.0,11534179,10000000
1571438778.0,11485982,10000000
1571439378.0,11446456,10000000
1571439978.0,11464746,10000000
1571440578.0,11417606,10000000
1571441178.0,11426994,10000000
1571441778.0,11424767,10000000
1571442378.0,11370268,10000000
1571442978.0,11376338,10000000
1571443578.0,11365326,10000000
1571444178.0,11396566,10000000
1571444778.0,11390959,10000000
1571445378.0,11409333,10000000
1571445978.0,11439154,10000000
1571446578.0,11377366,10000000
1571447178.0,11321042,10000000
1571447778.0,11307998,10000000
1571448378.0,11310108,10000000
1571448978.0,11395421,10000000
1571449578.0,11356226,10000000
1571450178.0,11402423,10000000
1571450778.0,11432589,10000000
1571451378.0,11400678,10000000
1571451978.0,11402849,10000000
1571452578.0,11417661,10000000
1571453178.0,11444621,10000000
1571453778.0,11410714,10000000
1571454378.0,11388541,10000000
1571454978.0,11400025,10000000
1571455578.0,11315665,10000000
1571456178.0,11315516,10000000
1571456778.0,11305331,10000000
1571457378.0,11287473,10000000
1571457978.0,11274769,10000000
1571458578.0,11288402,10000000
1571459178.0,11283569,10000000
1571459778.0,11339711,10000000
1571460378.0,11352358,10000000
1571460978.0,11285800,10000000
1571461578.0,11280492,10000000
1571462178.0,11265565,10000000
1571462778.0,11234434,10000000
1571463378.0,11330575,10000000
1571463978.0,11261185,10000000
1571464578.0,11231543,10000000
1571465178.0,11209702,10000000
1571465778.0,11281703,10000000
1571466378.0,11219413,10000000
1571466978.0,11296541,10000000
1571467578.0,11233144,10000000
1571468178.0,11187536,10000000
1571468778.0,11185451,10000000
1571469378.0,11220351,10000000
1571469978.0,11248909,10000000
1571470578.0,11240611,10000000
1571471178.0,11299435,10000000
1571471778.0,11308535,10000000
1571472378.0,11300372,10000000
1571472978.0,11256911,10000000
1571473578.0,11285281,10000000
1571474178.0,11252272,10000000
1571474778.0,11266610,10000000
1571475378.0,11267592,10000000
1571475978.0,11319161,10000000
1571476578.0,11375672,10000000
1571477178.0,11339770,10000000
1571477778.0,11441903,10000000
1571478378.0,11531710,10000000
1571478978.0,11499679,10000000
1571479578.0,11458152,10000000
1571480178.0,11428687,10000000
1571480778.0,11383554,10000000
1571481378.0,11458863,10000000
1571481978.0,11394057,10000000
1571482578.0,11417379,10000000
1571483178.0,11416647,10000000
1571483778.0,11414413,10000000
1571484378.0,11407442,10000000
1571484978.0,11476512,10000000
1571485578.0,11556588,10000000
1571486178.0,11565045,10000000
1571486778.0,11573656,10000000
1571487378.0,11619441,10000000
1571487978.0,11614296,10000000
1571488578.0,11546838,10000000
1571489178.0,11577536,10000000
1571489778.0,11569022,10000000
1571490378.0,11519624,10000000
1571490978.0,11612438,10000000
1571491578.0,11654319,10000000
1571492178.0,11709372,10000000
1571492778.0,11710461,10000000
1571493378.0,11714806,10000000
1571493978.0,11726767,10000000
1571494578.0,11657839,10000000
1571495178.0,11689213,10000000
1571495778.0,11740922,10000000
1571496378.0,11685649,10000000
1571496978.0,11674709,10000000
1571497578.0,11729010,10000000
1571498178.0,11806493,10000000
1571498778.0,11731481,10000000
1571499378.0,11726450,10000000
1571499978.0,11741320,10000000
1571500578.0,11747256,10000000
1571501178.0,11769355,10000000
1571501778.0,11798245,10000000
1571502378.0,11816745,10000000
1571502978.0,11827388,10000000
1571503578.0,11803655,10000000
1571504178.0,11854118,10000000
1571504778.0,11819130,10000000
1571505378.0,11768278,10000000
1571505978.0,11758781,10000000
1571506578.0,11841261,10000000
1571507178.0,11735124,10000000
1571507778.0,11798121,10000000
1571508378.0,11811591,10000000
1571508978.0,11799091,10000000
1571509578.0,11761935,10000000
1571510178.0,11738815,10000000
1571510778.0,11838568,10000000
1571511378.0,11861126,10000000
1571511978.0,11920584,10000000
1571512578.0,11929388,10000000
1571513178.0,11898173,10000000
1571513778.0,11905300,10000000
1571514378.0,11929217,10000000
1571514978.0,11927604,10000000
1571515578.0,11885944,10000000
1571516178.0,11815164,10000000
1571516778.0,11803667,10000000
1571517378.0,11868706,10000000
1571517978.0,11922043,10000000
1571518578.0,12002825,10000000
1571519178.0,12062779,10000000
1571519778.0,12075678,10000000
1571520378.0,12078707,10000000
1571520978.0,12095657,10000000
1571521578.0,11959716,10000000
1571522178.0,11942152,10000000
1571522778.0,11962465,10000000
1571523378.0,11974386,10000000
1571523978.0,11993990,10000000
1571524578.0,12031154,10000000
1571525178.0,11999627,10000000
1571525778.0,11938658,10000000
1571526378.0,11947626,10000000
1571526978.0,11914472,10000000
1571527578.0,11893124,10000000
1571528178.0,11874791,10000000
1571528778.0,11929984,10000000
1571529378.0,11948636,10000000
1571529978.0,11928299,10000000
1571530578.0,11932554,10000000
1571531178.0,11887775,10000000
1571531778.0,11872945,10000000
1571532378.0,11839754,10000000
1571532978.0,11871534,10000000
1571533578.0,11892149,10000000
1571534178.0,12017186,10000000
1571534778.0,12102893,10000000
1571535378.0,12051977,10000000
1571535978.0,12047080,10000000
1571536578.0,11974403,10000000
1571537178.0,12090221,10000000
1571537778.0,12130009,10000000
1571538378.0,12263231,10000000
1571538978.0,12232923,10000000
1571539578.0,12180709,10000000
1571540178.0,12210700,10000000
1571540778.0,12282779,10000000
1571541378.0,12269945,10000000
1571541978.0,12226307,10000000
1571542578.0,12224498,10000000
1571543178.0,12156061,10000000
1571543778.0,12203960,10000000
1571544378.0,12126028,10000000
1571544978.0,12135162,10000000
1571545578.0,12208124,10000000
1571546178.0,12177665,10000000
1571546778.0,12227934,10000000
1571547378.0,12305444,10000000
1571547978.0,12339580,10000000
1571548578.0,12311679,10000000
1571549178.0,12237605,10000000
1571549778.0,12165668,10000000
1571550378.0,12176519,10000000
1571550978.0,12169516,10000000
1571551578.0,12137428,10000000
1571552178.0,12172129,10000000
1571552778.0,12157210,10000000
1571553378.0,12170635,10000000
1571553978.0,12173377,10000000
1571554578.0,12178622,10000000
1571555178.0,12246599,10000000
1571555778.0,12278689,10000000
1571556378.0,12269412,10000000
1571556978.0,12214529,10000000
1571557578.0,12179830,10000000
1571558178.0,12127427,10000000
1571558778.0,12078902,10000000
1571559378.0,12003730,10000000
1571559978.0,11969134,10000000
1571560578.0,11959740,10000000
1571561178.0,11876451,10000000
1571561778.0,11791217,10000000
1571562378.0,11832073,10000000
1571562978.0,11853821,10000000
1571563578.0,11879262,10000000
1571564178.0,11871755,10000000
1571564778.0,11899261,10000000
1571565378.0,11908395,10000000
1571565978.0,11986576,10000000
1571566578.0,12004176,10000000
1571567178.0,11986674,10000000
1571567778.0,11948496,10000000
1571568378.0,11901730,10000000
1571568978.0,11934934,10000000
1571569578.0,11947760,10000000
1571570178.0,11983432,10000000
1571570778.0,11995461,10000000
1571571378.0,12022338,10000000
1571571978.0,12029794,10000000
1571572578.0,12023522,10000000
1571573178.0,12043553,10000000
1571573778.0,12130237,10000000
1571574378.0,12182067,10000000
1571574978.0,12180451,10000000
1571575578.0,12176044,10000000
1571576178.0,12168017,10000000
1571576778.0,12102103,10000000
1571577378.0,12220005,10000000
1571577978.0,12180915,10000000
1571578578.0,12267656,10000000
1571579178.0,12283345,10000000
1571579778.0,12295458,10000000
1571580378.0,12277423,10000000
1571580978.0,12318925,10000000
1571581578.0,12277597,10000000
1571582178.0,12316204,10000000
1571582778.0,12233667,10000000
1571583378.0,12218524,10000000
1571583978.0,12277656,10000000
1571584578.0,12315108,10000000
1571585178.0,12363045,10000000
1571585778.0,12363767,10000000
1571586378.0,12329292,10000000
1571586978.0,12391081,10000000
1571587578.0,12429342,10000000
1571588178.0,12513511,10000000
1571588778.0,12583505,10000000
1571589378.0,12570763,10000000
1571589978.0,12528384,10000000
1571590578.0,12532935,10000000
1571591178.0,12605762,10000000
1571591778.0,12703492,10000000
1571592378.0,12764620,10000000
1571592978.0,12747005,10000000
1571593578.0,12698112,10000000
1571594178.0,12761379,10000000
1571594778.0,12776558,10000000
1571595378.0,12810767,10000000
1571595978.0,12804186,10000000
1571596578.0,12752478,10000000
1571597178.0,12778531,10000000
1571597778.0,12840065,10000000
1571598378.0,12859322,10000000
1571598978.0,12851733,10000000
1571599578.0,12845912,10000000
1571600178.0,12884128,10000000
1571600778.0,12828105,10000000
1571601378.0,12788591,10000000
1571601978.0,12831089,10000000
1571602578.0,12854941,10000000
1571603178.0,12827038,10000000
1571603778.0,12849581,10000000
1571604378.0,12967218,10000000
1571604978.0,12962812,10000000
1571605578.0,13014825,10000000
1571606178.0,13012395,10000000
1571606778.0,12999362,10000000
1571607378.0,12930817,10000000
1571607978.0,12916723,10000000
1571608578.0,12958294,10000000
1571609178.0,12870969,10000000
1571609778.0,12824920,10000000
1571610378.0,12780865,10000000
1571610978.0,12716260,10000000
1571611578.0,12663543,10000000
1571612178.0,12741502,10000000
1571612778.0,12829945,10000000
1571613378.0,12876449,10000000
1571613978.0,12855652,10000000
1571614578.0,12872591,10000000
1571615178.0,12957371,10000000
1571615778.0,12857656,10000000
1571616378.0,12859085,10000000
1571616978.0,12862245,10000000
1571617578.0,12892286,10000000
1571618178.0,12906881,10000000
1571618778.0,12874808,10000000
1571619378.0,12973963,10000000
1571619978.0,13049217,10000000
1571620578.0,13022004,10000000
1571621178.0,12965754,10000000
1571621778.0,13023994,10000000
1571622378.0,13041241,10000000
1571622978.0,13033393,10000000
1571623578.0,13058055,10000000
1571624178.0,12995361,10000000
1571624778.0,12888918,10000000
1571625378.0,12963844,10000000
1571625978.0,13020865,10000000
1571626578.0,13093475,10000000
1571627178.0,12987269,10000000
1571627778.0,13015491,10000000
1571628378.0,13003483,10000000
1571628978.0,12982753,10000000
1571629578.0,13005709,10000000
1571630178.0,13021029,10000000
1571630778.0,13040188,10000000
1571631378.0,13149443,10000000
1571631978.0,13159278,10000000
1571632578.0,13211613,10000000
1571633178.0,13085947,10000000
1571633778.0,13082419,10000000
1571634378.0,13093298,10000000
1571634978.0,13024459,10000000
1571635578.0,13073122,10000000
1571636178.0,13002205,10000000
1571636778.0,13040635,10000000
1571637378.0,12991573,10000000
1571637978.0,13044155,10000000
1571638578.0,12978014,10000000
1571639178.0,13013449,10000000
1571639778.0,12992852,10000000
1571640378.0,12946794,10000000
1571640978.0,12923289,10000000
1571641578.0,12893107,10000000
1571642178.0,12854935,10000000
1571642778.0,12914944,10000000
1571643378.0,12895588,10000000
1571643978.0,12921937,10000000
1571644578.0,12892957,10000000
1571645178.0,12879880,10000000
1571645778.0,12846384,10000000
1571646378.0,12814634,10000000
1571646978.0,12915272,10000000
1571647578.0,12885577,10000000
1571648178.0,12747176,10000000
1571648778.0,12721992,10000000
1571649378.0,12696538,10000000
1571649978.0,12738978,10000000
1571650578.0,12659588,10000000
1571651178.0,12645739,10000000
1571651778.0,12674072,10000000
1571652378.0,12689680,10000000
1571652978.0,12700050,10000000
1571653578.0,12756141,10000000
1571654178.0,12733658,10000000
1571654778.0,12655880,10000000
1571655378.0,12722772,10000000
1571655978.0,12812874,10000000
1571656578.0,12778016,10000000
1571657178.0,12706626,10000000
1571657778.0,12673280,10000000
1571658378.0,12548597,10000000
1571658978.0,12485515,10000000
1571659578.0,12529531,10000000
1571660178.0,12572325,10000000
1571660778.0,12627412,10000000
1571661378.0,12602851,10000000
1571661978.0,12547525,10000000
1571662578.0,12613023,10000000
1571663178.0,12534898,10000000
1571663778.0,12618669,10000000
1571664378.0,12680403,10000000
1571664978.0,12554089,10000000
1571665578.0,12628853,10000000
1571666178.0,12669994,10000000
1571666778.0,12699151,10000000
1571667378.0,12812055,10000000
1571667978.0,12789595,10000000
1571668578.0,12791004,10000000
1571669178.0,12899252,10000000
1571669778.0,12984818,10000000
1571670378.0,12894531,10000000
1571670978.0,12932208,10000000
1571671578.0,12875861,10000000
1571672178.0,12993236,10000000
1571672778.0,12937349,10000000
1571673378.0,12872613,10000000
1571673978.0,12861611,10000000
1571674578.0,12885306,10000000
1571675178.0,12744442,10000000
1571675778.0,12726968,10000000
1571676378.0,12726927,10000000
1571676978.0,12664021,10000000
1571677578.0,12580600,10000000
1571678178.0,12529082,10000000
1571678778.0,12508346,10000000
1571679378.0,12445277,10000000
1571679978.0,12456409,10000000
1571680578.0,12526021,10000000
1571681178.0,12508052,10000000
1571681778.0,12502108,10000000
1571682378.0,12530150,10000000
1571682978.0,12528386,10000000
1571683578.0,12559679,10000000
1571684178.0,12494452,10000000
1571684778.0,12488958,10000000
1571685378.0,12480983,10000000
1571685978.0,12555910,10000000
1571686578.0,12545357,10000000
1571687178.0,12451592,10000000
1571687778.0,12495100,10000000
1571688378.0,12450873,10000000
1571688978.0,12396883,10000000
1571689578.0,12404161,10000000
1571690178.0,12377661,10000000
1571690778.0,12440248,10000000
1571691378.0,12403950,10000000
1571691978.0,12380911,10000000
1571692578.0,12445009,10000000
1571693178.0,12484007,10000000
1571693778.0,12466239,10000000
1571694378.0,12464287,10000000
1571694978.0,12319367,10000000
1571695578.0,12433441,10000000
1571696178.0,12436153,10000000
1571696778.0,12388501,10000000
1571697378.0,12433090,10000000
1571697978.0,12403655,10000000
1571698578.0,12357443,10000000
1571699178.0,12284335,10000000
1571699778.0,12273896,10000000
1571700378.0,12305527,10000000
1571700978.0,12281209,10000000
1571701578.0,12402771,10000000
1571702178.0,12371073,10000000
1571702778.0,12384635,10000000
1571703378.0,12350372,10000000
1571703978.0,12310351,10000000
1571704578.0,12275667,10000000
1571705178.0,12193021,10000000
1571705778.0,12259092,10000000
1571706378.0,12162702,10000000
1571706978.0,12149156,10000000
1571707578.0,12242348,10000000
1571708178.0,12152460,10000000
1571708778.0,12203045,10000000
1571709378.0,12282582,10000000
1571709978.0,12233757,10000000
1571710578.0,12238955,10000000
1571711178.0,12259438,10000000
1571711778.0,12227653,10000000
1571712378.0,12278640,10000000
1571712978.0,12247084,10000000
1571713578.0,12299972,10000000
1571714178.0,12288489,10000000
1571714778.0,12311490,10000000
1571715378.0,12304210,10000000
1571715978.0,12326737,10000000
1571716578.0,12355322,10000000
1571717178.0,12386652,10000000
1571717778.0,12415350,10000000
1571718378.0,12341809,10000000
1571718978.0,12316601,10000000
1571719578.0,12357375,10000000
1571720178.0,12346414,10000000
1571720778.0,12234239,10000000
1571721378.0,12186630,10000000
1571721978.0,12143521,10000000
1571722578.0,12157440,10000000
1571723178.0,12299198,10000000
1571723778.0,12281439,10000000
1571724378.0,12346904,10000000
1571724978.0,12312422,10000000
1571725578.0,12334380,10000000
1571726178.0,12255474,10000000
1571726778.0,12267881,10000000
1571727378.0,12303935,10000000
1571727978.0,12412241,10000000
1571728578.0,12387185,10000000
1571729178.0,12433909,10000000
1571729778.0,12521508,10000000
1571730378.0,12505444,10000000
1571730978.0,12466380,10000000
1571731578.0,12449277,10000000
1571732178.0,12443780,10000000
1571732778.0,12439202,10000000
1571733378.0,12392853,10000000
1571733978.0,12433271,10000000
1571734578.0,12467740,10000000
1571735178.0,12386462,10000000
1571735778.0,12378067,10000000
1571736378.0,12369857,10000000
1571736978.0,12479778,10000000
1571737578.0,12305231,10000000
1571738178.0,12326313,10000000
1571738778.0,12312638,10000000
1571739378.0,12296608,10000000
1571739978.0,12312675,10000000
1571740578.0,12335181,10000000
1571741178.0,12354584,10000000
1571741778.0,12399549,10000000
1571742378.0,12368511,10000000
1571742978.0,12387643,10000000
1571743578.0,12326176,10000000
1571744178.0,12379410,10000000
1571744778.0,12394840,10000000
1571745378.0,12403898,10000000
1571745978.0,12406116,10000000
1571746578.0,12328581,10000000
1571747178.0,12361872,10000000
1571747778.0,12351900,10000000
1571748378.0,12340620,10000000
1571748978.0,12360881,10000000
1571749578.0,12396009,10000000
1571750178.0,12381196,10000000
1571750778.0,12398259,10000000
1571751378.0,12370798,10000000
1571751978.0,12277675,10000000
1571752578.0,12283874,10000000
1571753178.0,12240063,10000000
1571753778.0,12286481,10000000
1571754378.0,12231670,10000000
1571754978.0,12166599,10000000
1571755578.0,12103368,10000000
1571756178.0,12083458,10000000
1571756778.0,12096474,10000000
1571757378.0,11997120,10000000
1571757978.0,11967077,10000000
1571758578.0,12013856,10000000
1571759178.0,11942154,10000000
1571759778.0,11919727,10000000
1571760378.0,11834953,10000000
1571760978.0,11893584,10000000
1571761578.0,11758067,10000000
1571762178.0,11704775,10000000
1571762778.0,11698768,10000000
1571763378.0,11659698,10000000
1571763978.0,11645691,10000000
1571764578.0,11605823,10000000
1571765178.0,11544071,10000000
1571765778.0,11438152,10000000
1571766378.0,11358983,10000000
1571766978.0,11405361,10000000
1571767578.0,11359041,10000000
1571768178.0,11415377,10000000
1571768778.0,11407150,10000000
1571769378.0,11330261,10000000
1571769978.0,11300711,10000000
1571770578.0,11318039,10000000
1571771178.0,11365781,10000000
1571771778.0,11357762,10000000
1571772378.0,11349874,10000000
1571772978.0,11344479,10000000
1571773578.0,11299492,10000000
1571774178.0,11390568,10000000
1571774778.0,11302399,10000000
1571775378.0,11329592,10000000
1571775978.0,11325211,10000000
1571776578.0,11317073,10000000
1571777178.0,11374671,10000000
1571777778.0,11424305,10000000
1571778378.0,11424142,10000000
1571778978.0,11480168,10000000
1571779578.0,11489988,10000000
1571780178.0,11458234,10000000
1571780778.0,11384812,10000000
1571781378.0,11469464,10000000
1571781978.0,11486897,10000000
1571782578.0,11509529,10000000
1571783178.0,11564387,10000000
1571783778.0,11571000,10000000
1571784378.0,11508776,10000000
1571784978.0,11479812,10000000
1571785578.0,11433326,10000000
1571786178.0,11446266,10000000
1571786778.0,11463783,10000000
1571787378.0,11506637,10000000
1571787978.0,11535212,10000000
1571788578.0,11536585,10000000
1571789178.0,11566332,10000000
1571789778.0,11551069,10000000
1571790378.0,11560548,10000000
1571790978.0,11545198,10000000
1571791578.0,11537103,10000000
1571792178.0,11511490,10000000
1571792778.0,11406687,10000000
1571793378.0,11481499,10000000
1571793978.0,11473513,10000000
1571794578.0,11474145,10000000
1571795178.0,11509988,10000000
1571795778.0,11584937,10000000
1571796378.0,11584634,10000000
1571796978.0,11594072,10000000
1571797578.0,11591865,10000000
1571798178.0,11589745,10000000
1571798778.0,11553279,10000000
1571799378.0,11549939,10000000
1571799978.0,11491766,10000000
1571800578.0,11448992,10000000
1571801178.0,11399176,10000000
1571801778.0,11309695,10000000
1571802378.0,11261494,10000000
1571802978.0,11248598,10000000
1571803578.0,11182616,10000000
1571804178.0,11134958,10000000
1571804778.0,11156792,10000000
1571805378.0,11181600,10000000
1571805978.0,11211997,10000000
1571806578.0,11216085,10000000
1571807178.0,11202534,10000000
1571807778.0,11188627,10000000
1571808378.0,11183836,10000000
1571808978.0,11170518,10000000
1571809578.0,11249263,10000000
1571810178.0,11257368,10000000
1571810778.0,11279869,10000000
1571811378.0,11329465,10000000
1571811978.0,11343006,10000000
1571812578.0,11299190,10000000
1571813178.0,11202289,10000000
1571813778.0,11214286,10000000
1571814378.0,11196173,10000000
1571814978.0,11171301,10000000
1571815578.0,11186638,10000000
1571816178.0,11183217,10000000
1571816778.0,11127459,10000000
1571817378.0,11100302,10000000
1571817978.0,11137390,10000000
1571818578.0,11174316,10000000
1571819178.0,11240816,10000000
1571819778.0,11361523,10000000
1571820378.0,11350612,10000000
1571820978.0,11391286,10000000
1571821578.0,11297759,10000000
1571822178.0,11281445,10000000
1571822778.0,11350422,10000000
1571823378.0,11326460,10000000
1571823978.0,11268524,10000000
1571824578.0,11240741,10000000
1571825178.0,11239689,10000000
1571825778.0,11317795,10000000
1571826378.0,11281048,10000000
1571826978.0,11219200,10000000
1571827578.0,11200148,10000000
1571828178.0,11232407,10000000
1571828778.0,11254641,10000000
1571829378.0,11234060,10000000
1571829978.0,11229048,10000000
1571830578.0,11274627,10000000
1571831178.0,11239865,10000000
1571831778.0,11192383,10000000
1571832378.0,11215300,10000000
1571832978.0,11198021,10000000
1571833578.0,11180121,10000000
1571834178.0,11105397,10000000
1571834778.0,11096235,10000000
1571835378.0,10993361,10000000
1571835978.0,11026167,10000000
1571836578.0,10954187,10000000
1571837178.0,10925507,10000000
1571837778.0,10894496,10000000
1571838378.0,10841824,10000000
1571838978.0,10899545,10000000
1571839578.0,10929836,10000000
1571840178.0,10925324,10000000
1571840778.0,10889254,10000000
1571841378.0,10828027,10000000
1571841978.0,10801615,10000000
1571842578.0,10877750,10000000
1571843178.0,10837946,10000000
1571843778.0,10838646,10000000
1571844378.0,10876677,10000000
1571844978.0,10860134,10000000
1571845578.0,10869328,10000000
1571846178.0,10842313,10000000
1571846778.0,10890297,10000000
1571847378.0,10935128,10000000
1571847978.0,10986345,10000000
1571848578.0,10965962,10000000
1571849178.0,10976883,10000000
1571849778.0,10986278,10000000
1571850378.0,11029185,10000000
1571850978.0,10997643,10000000
1571851578.0,10960207,10000000
1571852178.0,10975128,10000000
1571852778.0,10937236,10000000
1571853378.0,10965137,10000000
1571853978.0,10992135,10000000
1571854578.0,11029625,10000000
1571855178.0,11003166,10000000
1571855778.0,11021283,10000000
1571856378.0,11043172,10000000
1571856978.0,10997489,10000000
1571857578.0,11038485,10000000
1571858178.0,10971301,10000000
1571858778.0,10965419,10000000
1571859378.0,10911344,10000000
1571859978.0,10850748,10000000
1571860578.0,10840027,10000000
1571861178.0,10800602,10000000
1571861778.0,10826215,10000000
1571862378.0,10837872,10000000
1571862978.0,10793813,10000000
1571863578.0,10678385,10000000
1571864178.0,10602315,10000000
1571864778.0,10633206,10000000
1571865378.0,10637317,10000000
1571865978.0,10680568,10000000
1571866578.0,10724363,10000000
1571867178.0,10758400,10000000
1571867778.0,10744264,10000000
1571868378.0,10716445,10000000
1571868978.0,10679927,10000000
1571869578.0,10735240,10000000
1571870178.0,10731277,10000000
1571870778.0,10714766,10000000
1571871378.0,10764639,10000000
1571871978.0,10762528,10000000
1571872578.0,10690752,10000000
1571873178.0,10744142,10000000
1571873778.0,10706184,10000000
1571874378.0,10701088,10000000
1571874978.0,10661136,10000000
1571875578.0,10680338,10000000
1571876178.0,10669421,10000000
1571876778.0,10726329,10000000
1571877378.0,10782442,10000000
1571877978.0,10851825,10000000
1571878578.0,10911213,10000000
1571879178.0,10952674,10000000
1571879778.0,10976650,10000000
1571880378.0,11041834,10000000
1571880978.0,11044541,10000000
